ID,Movie Name,Rating,runtime_minutes,Runtime,Genre,Metascore,Plot,Directors,Stars,Votes,Gross,Link,Votes Percent Rank,Rating Percent Rank,Significance Score
6629,King Arthur,6.3,126,126 min,"Action, Adventure, Drama",46,A demystified take on the tale of King Arthur and the Knights of the Round Table.,"['Antoine Fuqua', 'Clive Owen', 'Stephen Dillane', 'Keira Knightley', 'Ioan Gruffudd']","['Clive Owen', 'Stephen Dillane', 'Keira Knightley', 'Ioan Gruffudd']",171939,51882244,https://www.imdb.com/title/tt0349683/,0.866,0.305,1.171
7417,The Cable Guy,6.1,96,96 min,"Comedy, Drama, Thriller",56,A designer makes a grievious mistake when he rejects the friendship of a borderline cable guy.,"['Ben Stiller', 'Jim Carrey', 'Matthew Broderick', 'Leslie Mann', 'Jack Black']","['Jim Carrey', 'Matthew Broderick', 'Leslie Mann', 'Jack Black']",171601,60240295,https://www.imdb.com/title/tt0115798/,0.866,0.229,1.095
7400,The Waterboy,6.1,90,90 min,"Comedy, Sport",41,A waterboy for a college football team discovers he has a unique tackling ability and becomes a member of the team.,"['Frank Coraci', 'Adam Sandler', 'Kathy Bates', 'Henry Winkler', 'Fairuza Balk']","['Adam Sandler', 'Kathy Bates', 'Henry Winkler', 'Fairuza Balk']",171070,161491646,https://www.imdb.com/title/tt0120484/,0.866,0.229,1.095
7777,Transporter 3,6,104,104 min,"Action, Adventure, Thriller",51,"Frank Martin is forced to deliver Valentina, the kidnapped daughter of a Ukrainian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery.","['Olivier Megaton', 'Jason Statham', 'Robert Knepper', 'Natalya Rudakova', 'François Berléand']","['Jason Statham', 'Robert Knepper', 'Natalya Rudakova', 'François Berléand']",171788,31715062,https://www.imdb.com/title/tt1129442/,0.866,0.202,1.068
7732,Immortals,6,110,110 min,"Action, Drama, Fantasy",46,"Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.","['Tarsem Singh', 'Henry Cavill', 'Mickey Rourke', 'John Hurt', 'Stephen Dorff']","['Henry Cavill', 'Mickey Rourke', 'John Hurt', 'Stephen Dorff']",172194,83504017,https://www.imdb.com/title/tt1253864/,0.866,0.202,1.068
4924,The Equalizer 2,6.7,121,121 min,"Action, Crime, Thriller",50,"Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?","['Antoine Fuqua', 'Denzel Washington', 'Pedro Pascal', 'Ashton Sanders', 'Orson Bean']","['Denzel Washington', 'Pedro Pascal', 'Ashton Sanders', 'Orson Bean']",170154,102084362,https://www.imdb.com/title/tt3766354/,0.865,0.469,1.334
7458,Bee Movie,6.1,91,91 min,"Animation, Adventure, Comedy",54,"Barry B. Benson, a bee just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey and subsequently decides to sue them.","['Simon J. Smith', 'Steve Hickner', 'Jerry Seinfeld', 'Renée Zellweger', 'Matthew Broderick', 'Patrick Warburton']","['Steve Hickner', 'Jerry Seinfeld', 'Renée Zellweger', 'Matthew Broderick', 'Patrick Warburton']",170559,126631277,https://www.imdb.com/title/tt0389790/,0.865,0.229,1.094
4883,Commando,6.7,90,90 min,"Action, Adventure, Thriller",51,"A retired Special Forces colonel tries to save his daughter, who was abducted by his former subordinate.","['Mark L. Lester', 'Arnold Schwarzenegger', 'Rae Dawn Chong', 'Dan Hedaya', 'Vernon Wells']","['Arnold Schwarzenegger', 'Rae Dawn Chong', 'Dan Hedaya', 'Vernon Wells']",167878,35100000,https://www.imdb.com/title/tt0088944/,0.864,0.469,1.333
5509,Lethal Weapon 4,6.6,127,127 min,"Action, Crime, Thriller",37,"With personal crises and age weighing in on them, LAPD officers Riggs and Murtaugh must contend with deadly Chinese triads that are trying to free their former leaders out of prison and onto American soil.","['Richard Donner', 'Mel Gibson', 'Danny Glover', 'Joe Pesci', 'Rene Russo']","['Mel Gibson', 'Danny Glover', 'Joe Pesci', 'Rene Russo']",167774,130444603,https://www.imdb.com/title/tt0122151/,0.864,0.426,1.29
6226,Monsters vs. Aliens,6.4,94,94 min,"Animation, Action, Adventure",56,A woman transformed into a giant after she is struck by a meteorite on her wedding day becomes part of a team of monsters sent in by the U.S. government to defeat an alien mastermind trying to take over Earth.,"['Rob Letterman', 'Conrad Vernon', 'Reese Witherspoon', 'Rainn Wilson', 'Stephen Colbert', 'Seth Rogen']","['Conrad Vernon', 'Reese Witherspoon', 'Rainn Wilson', 'Stephen Colbert', 'Seth Rogen']",169354,198351526,https://www.imdb.com/title/tt0892782/,0.864,0.344,1.208
7436,27 Dresses,6.1,111,111 min,"Comedy, Romance",47,"After serving as a bridesmaid 27 times, a young woman wrestles with the idea of standing by her sister's side as her sibling marries the man she's secretly in love with.","['Anne Fletcher', 'Katherine Heigl', 'James Marsden', 'Malin Akerman', 'Brian Kerwin']","['Katherine Heigl', 'James Marsden', 'Malin Akerman', 'Brian Kerwin']",169176,76808654,https://www.imdb.com/title/tt0988595/,0.864,0.229,1.093
5842,Bad Boys for Life,6.5,124,124 min,"Action, Comedy, Crime",59,Miami detectives Mike Lowrey and Marcus Burnett must face off against a mother-and-son pair of drug lords who wreak vengeful havoc on their city.,"['Adil El Arbi', 'Bilall Fallah', 'Will Smith', 'Martin Lawrence', 'Vanessa Hudgens', 'Alexander Ludwig']","['Bilall Fallah', 'Will Smith', 'Martin Lawrence', 'Vanessa Hudgens', 'Alexander Ludwig']",167237,206305244,https://www.imdb.com/title/tt1502397/,0.863,0.385,1.248
6641,Date Night,6.3,88,88 min,"Comedy, Crime, Romance",56,"In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.","['Shawn Levy', 'Steve Carell', 'Tina Fey', 'Mark Wahlberg', 'Taraji P. Henson']","['Steve Carell', 'Tina Fey', 'Mark Wahlberg', 'Taraji P. Henson']",167198,98711404,https://www.imdb.com/title/tt1279935/,0.863,0.305,1.168
6732,Flightplan,6.3,98,98 min,"Drama, Mystery, Thriller",53,"A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet, the child vanishes, and nobody will admit she was ever on the plane.","['Robert Schwentke', 'Jodie Foster', 'Peter Sarsgaard', 'Sean Bean', 'Kate Beahan']","['Jodie Foster', 'Peter Sarsgaard', 'Sean Bean', 'Kate Beahan']",166732,89707299,https://www.imdb.com/title/tt0408790/,0.863,0.305,1.168
6575,She's the Man,6.3,105,105 min,"Comedy, Romance, Sport",45,"When her brother decides to ditch for a couple weeks, Viola heads over to his elite boarding school, disguised as him, and proceeds to fall for his school's star soccer player, and soon learns she's not the only one with romantic troubles.","['Andy Fickman', 'Amanda Bynes', 'Laura Ramsey', 'Channing Tatum', 'Vinnie Jones']","['Amanda Bynes', 'Laura Ramsey', 'Channing Tatum', 'Vinnie Jones']",166799,2339735,https://www.imdb.com/title/tt0454945/,0.863,0.305,1.168
7053,Johnny English,6.2,87,87 min,"Action, Adventure, Comedy",51,"After a sudden attack on MI5, Johnny English, Britain's most confident, yet unintelligent spy, becomes Britain's only spy.","['Peter Howitt', 'Rowan Atkinson', 'John Malkovich', 'Natalie Imbruglia', 'Tasha de Vasconcelos']","['Rowan Atkinson', 'John Malkovich', 'Natalie Imbruglia', 'Tasha de Vasconcelos']",167015,28082366,https://www.imdb.com/title/tt0274166/,0.863,0.265,1.128
9332,Scary Movie 2,5.3,83,83 min,"Comedy, Horror",29,Four teens are tricked by Professor Oldman (Tim Curry) into visiting a haunted house for a school project.,"['Keenen Ivory Wayans', 'Anna Faris', 'Marlon Wayans', 'Antony Acker', 'Mark Barrett']","['Anna Faris', 'Marlon Wayans', 'Antony Acker', 'Mark Barrett']",167712,71308997,https://www.imdb.com/title/tt0257106/,0.863,0.052,0.915
5822,The Mechanic,6.5,93,93 min,"Action, Crime, Thriller",49,An elite hitman teaches his trade to an apprentice who has a connection to one of his previous victims.,"['Simon West', 'Jason Statham', 'Ben Foster', 'Donald Sutherland', 'Tony Goldwyn']","['Jason Statham', 'Ben Foster', 'Donald Sutherland', 'Tony Goldwyn']",165539,29121498,https://www.imdb.com/title/tt0472399/,0.862,0.385,1.247
5835,Sin City: A Dame to Kill For,6.5,102,102 min,"Action, Crime, Thriller",46,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,"['Frank Miller', 'Robert Rodriguez', 'Mickey Rourke', 'Jessica Alba', 'Josh Brolin', 'Joseph Gordon-Levitt']","['Robert Rodriguez', 'Mickey Rourke', 'Jessica Alba', 'Josh Brolin', 'Joseph Gordon-Levitt']",166110,13757804,https://www.imdb.com/title/tt0458481/,0.862,0.385,1.247
6652,Once Upon a Time in Mexico,6.3,102,102 min,"Action, Crime, Thriller",56,"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.","['Robert Rodriguez', 'Antonio Banderas', 'Salma Hayek', 'Johnny Depp', 'Willem Dafoe']","['Antonio Banderas', 'Salma Hayek', 'Johnny Depp', 'Willem Dafoe']",166100,56359780,https://www.imdb.com/title/tt0285823/,0.862,0.305,1.167
6562,Dune,6.3,137,137 min,"Action, Adventure, Sci-Fi",41,A Duke's son leads desert warriors against the galactic emperor and his father's evil nemesis to free their desert world from the emperor's rule.,"['David Lynch', 'Kyle MacLachlan', 'Virginia Madsen', 'Francesca Annis', 'Leonardo Cimino']","['Kyle MacLachlan', 'Virginia Madsen', 'Francesca Annis', 'Leonardo Cimino']",166152,30925690,https://www.imdb.com/title/tt0087182/,0.862,0.305,1.167
7393,Jack Reacher: Never Go Back,6.1,118,118 min,"Action, Crime, Drama",47,Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name while on the run as a fugitive from the law.,"['Edward Zwick', 'Tom Cruise', 'Cobie Smulders', 'Aldis Hodge', 'Robert Knepper']","['Tom Cruise', 'Cobie Smulders', 'Aldis Hodge', 'Robert Knepper']",165667,58697076,https://www.imdb.com/title/tt3393786/,0.862,0.229,1.091
7427,The Sorcerer's Apprentice,6.1,109,109 min,"Action, Adventure, Family",46,"Balthazar Blake, an apprentice of the legendary magician Merlin, must train his old teacher's successor - an introverted but resourceful physics prodigy - in the art of sorcery to prevent the return of Morgana le Fay.","['Jon Turteltaub', 'Nicolas Cage', 'Jay Baruchel', 'Alfred Molina', 'Teresa Palmer']","['Nicolas Cage', 'Jay Baruchel', 'Alfred Molina', 'Teresa Palmer']",166055,63150991,https://www.imdb.com/title/tt0963966/,0.862,0.229,1.091
9165,Annabelle,5.4,99,99 min,"Horror, Mystery, Thriller",37,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.,"['John R. Leonetti', 'Ward Horton', 'Annabelle Wallis', 'Alfre Woodard', 'Tony Amendola']","['Ward Horton', 'Annabelle Wallis', 'Alfre Woodard', 'Tony Amendola']",166018,84273813,https://www.imdb.com/title/tt3322940/,0.862,0.068,0.93
9497,The Mummy: Tomb of the Dragon Emperor,5.2,112,112 min,"Action, Adventure, Fantasy",31,"In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago.","['Rob Cohen', 'Brendan Fraser', 'Jet Li', 'Maria Bello', 'Michelle Yeoh']","['Brendan Fraser', 'Jet Li', 'Maria Bello', 'Michelle Yeoh']",166072,102491776,https://www.imdb.com/title/tt0859163/,0.862,0.039,0.901
6206,The Punisher,6.4,124,124 min,"Action, Crime, Drama",33,An undercover FBI agent becomes a vigilante and sets out to unleash his wrath upon the corrupt businessman who slaughtered his entire family at a reunion.,"['Jonathan Hensleigh', 'Thomas Jane', 'John Travolta', 'Samantha Mathis', 'Laura Harring']","['Thomas Jane', 'John Travolta', 'Samantha Mathis', 'Laura Harring']",164991,33810189,https://www.imdb.com/title/tt0330793/,0.861,0.344,1.205
7027,47 Ronin,6.2,128,128 min,"Action, Drama, Fantasy",28,A band of samurai sets out to avenge the death and dishonor of their master at the hands of a ruthless shogun.,"['Carl Rinsch', 'Keanu Reeves', 'Hiroyuki Sanada', 'Ko Shibasaki', 'Tadanobu Asano']","['Keanu Reeves', 'Hiroyuki Sanada', 'Ko Shibasaki', 'Tadanobu Asano']",165442,38362475,https://www.imdb.com/title/tt1335975/,0.861,0.265,1.126
5948,Underworld: Rise of the Lycans,6.5,92,92 min,"Action, Fantasy, Thriller",44,"An origins story centered on the centuries-old feud between the race of aristocratic vampires and their onetime slaves, the Lycans.","['Patrick Tatopoulos', 'Rhona Mitra', 'Michael Sheen', 'Bill Nighy', 'Steven Mackintosh']","['Rhona Mitra', 'Michael Sheen', 'Bill Nighy', 'Steven Mackintosh']",164020,45802315,https://www.imdb.com/title/tt0834001/,0.86,0.385,1.245
6172,Pitch Perfect 2,6.4,115,115 min,"Comedy, Music",63,"After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform.","['Elizabeth Banks', 'Anna Kendrick', 'Rebel Wilson', 'Hailee Steinfeld', 'Brittany Snow']","['Anna Kendrick', 'Rebel Wilson', 'Hailee Steinfeld', 'Brittany Snow']",163737,184296230,https://www.imdb.com/title/tt2848292/,0.86,0.344,1.204
8010,London Has Fallen,5.9,99,99 min,"Action, Thriller",28,"In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders.","['Babak Najafi', 'Gerard Butler', 'Aaron Eckhart', 'Morgan Freeman', 'Angela Bassett']","['Gerard Butler', 'Aaron Eckhart', 'Morgan Freeman', 'Angela Bassett']",163992,62678608,https://www.imdb.com/title/tt3300542/,0.86,0.176,1.036
9782,Wild Wild West,4.9,106,106 min,"Action, Comedy, Sci-Fi",38,"The two best special agents in the Wild West must save President Grant from the clutches of a diabolical, wheelchair-bound, steampunk-savvy, Confederate scientist bent on revenge for losing the Civil War.","['Barry Sonnenfeld', 'Will Smith', 'Kevin Kline', 'Kenneth Branagh', 'Salma Hayek']","['Will Smith', 'Kevin Kline', 'Kenneth Branagh', 'Salma Hayek']",163995,113805681,https://www.imdb.com/title/tt0120891/,0.86,0.016,0.876
6570,Death on the Nile,6.3,127,127 min,"Crime, Drama, Mystery",52,"While on vacation on the Nile, Hercule Poirot must investigate the murder of a young heiress.","['Kenneth Branagh', 'Tom Bateman', 'Annette Bening', 'Kenneth Branagh', 'Russell Brand']","['Tom Bateman', 'Annette Bening', 'Kenneth Branagh', 'Russell Brand']",162268,45630104,https://www.imdb.com/title/tt7657566/,0.859,0.305,1.164
6962,Scream 4,6.2,111,111 min,"Comedy, Horror, Mystery",52,"Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.","['Wes Craven', 'Neve Campbell', 'Courteney Cox', 'David Arquette', 'Lucy Hale']","['Neve Campbell', 'Courteney Cox', 'David Arquette', 'Lucy Hale']",162132,38180928,https://www.imdb.com/title/tt1262416/,0.859,0.265,1.124
7110,Next,6.2,96,96 min,"Action, Sci-Fi, Thriller",42,A Las Vegas magician who can see into the future is pursued by FBI agents seeking to use his abilities to prevent a nuclear terrorist attack.,"['Lee Tamahori', 'Nicolas Cage', 'Julianne Moore', 'Jessica Biel', 'Thomas Kretschmann']","['Nicolas Cage', 'Julianne Moore', 'Jessica Biel', 'Thomas Kretschmann']",162557,18211013,https://www.imdb.com/title/tt0435705/,0.859,0.265,1.124
8353,The Green Hornet,5.8,119,119 min,"Action, Comedy, Crime",39,"Following the death of his father, Britt Reid, heir to his father's large company, teams up with his late dad's assistant Kato to become a masked crime fighting team.","['Michel Gondry', 'Seth Rogen', 'Jay Chou', 'Christoph Waltz', 'Cameron Diaz']","['Seth Rogen', 'Jay Chou', 'Christoph Waltz', 'Cameron Diaz']",162632,98780042,https://www.imdb.com/title/tt0990407/,0.859,0.15,1.009
9318,Grown Ups 2,5.3,101,101 min,Comedy,19,"After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes crazy follows you.","['Dennis Dugan', 'Adam Sandler', 'Kevin James', 'Chris Rock', 'David Spade']","['Adam Sandler', 'Kevin James', 'Chris Rock', 'David Spade']",161077,133668525,https://www.imdb.com/title/tt2191701/,0.858,0.052,0.91
4993,From Hell,6.7,122,122 min,"Horror, Mystery, Thriller",54,"In Victorian-era London, a troubled clairvoyant police detective investigates the murders of Jack the Ripper.","['Albert Hughes', 'Allen Hughes', 'Johnny Depp', 'Heather Graham', 'Ian Holm', 'Robbie Coltrane']","['Allen Hughes', 'Johnny Depp', 'Heather Graham', 'Ian Holm', 'Robbie Coltrane']",159789,31602566,https://www.imdb.com/title/tt0120681/,0.857,0.469,1.326
